language,real_value,language_family,simulated_mean,simulated_sd,zscore
kinura_ErzyaMordvin,0.91829,Uralic,0.23709703000000001,0.054172801275891,12.57444610498954
kinura_ForestEnets,0.9183,Uralic,0.28884126,0.04693209782460847,13.412115996867891
kinura_HillMari,0.91829,Uralic,0.33075929,0.048789145100888734,12.042242363236197
kinura_KazymKhanty,1.28067,Uralic,0.60836083,0.05639719122073979,11.92096903139321
kinura_Livonian,0,Uralic,0,0,NA
kinura_MeadowMari,0.9183,Uralic,0.37335768,0.04722205826946561,11.53999507794362
kinura_MokshaMordvin,0.91829,Uralic,0.33289961,0.05176212591680646,11.30924164399383
kinura_Nganasan,0.9183,Uralic,0.30400731,0.05454906915988677,11.26128638784778
kinura_NorthSaami,0.91829,Uralic,0.31863841,0.05438065546000857,11.026928324558035
kinura_SkoltSaami,0,Uralic,0,0,NA
kinura_SosvaMansi,0.91829,Uralic,0.23479396,0.05353091846166802,12.768247951684826
kinura_SouthSaami,0.31669,Uralic,0.1582715,0.03870269480973561,4.093216267724853
kinura_TundraNenets,0.91829,Uralic,0.33362085,0.05351946496095796,10.92442068369913
