code,language,language_family,simulation_code,simulation,simulated_value,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs,real_value
mask1242,Maskelynes,Austronesian,mask1242_887,Y,0.37101,1.6158,1.92513,1.55412,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_888,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_889,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_890,Y,0.41295,1.65774,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_891,Y,0.70291,1.83659,1.92513,1.22222,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_892,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_893,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_894,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_895,Y,0.53515,1.76525,1.92513,1.38998,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_896,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_897,Y,0.41295,1.6158,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_898,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_899,Y,0.53515,1.76525,1.92513,1.38998,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_900,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_901,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_902,Y,0.41295,1.65774,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_903,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_904,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_905,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_906,Y,0.53515,1.69607,1.92513,1.38998,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_907,Y,0.36957,1.83659,1.92513,1.55556,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_908,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_909,Y,0.45489,1.65774,1.92513,1.47024,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_910,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_911,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_912,Y,0.53515,1.69607,1.92513,1.38998,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_913,Y,0.49795,1.50027,1.92513,1.42718,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_914,Y,0.53515,1.76525,1.92513,1.38998,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_915,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_916,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_917,Y,0.52519,1.56945,1.92513,1.39994,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_918,Y,0.41295,1.6158,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_919,Y,0.49795,1.50027,1.92513,1.42718,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_920,Y,0.52519,1.56945,1.92513,1.39994,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_921,Y,0.5918,1.83659,1.92513,1.33333,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_922,Y,0.52406,1.65774,1.92513,1.40107,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_923,Y,0.52406,1.65774,1.92513,1.40107,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_924,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_925,Y,0.48069,1.83659,1.92513,1.44444,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_926,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_927,Y,0.52406,1.65774,1.92513,1.40107,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_928,Y,0.81402,1.44662,1.92513,1.11111,4,4,7,0.84125
mask1242,Maskelynes,Austronesian,mask1242_929,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_930,Y,0.53515,1.69607,1.92513,1.38998,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_931,Y,0.60906,1.50027,1.92513,1.31607,4,4,8,0.84125
mask1242,Maskelynes,Austronesian,mask1242_932,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_933,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_934,Y,0.30184,1.6158,1.92513,1.62329,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_935,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_936,Y,0.41295,1.6158,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_937,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_938,Y,0.48069,1.83659,1.92513,1.44444,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_939,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_940,Y,0.30184,1.6158,1.92513,1.62329,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_941,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_942,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_943,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_944,Y,0.5918,1.83659,1.92513,1.33333,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_945,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_946,Y,0.42404,1.76525,1.92513,1.50109,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_947,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_948,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_949,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_950,Y,0.48069,1.83659,1.92513,1.44444,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_951,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_952,Y,0.52406,1.65774,1.92513,1.40107,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_953,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_954,Y,0.31293,1.69607,1.92513,1.6122,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_955,Y,0.37101,1.6158,1.92513,1.55412,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_956,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_957,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_958,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_959,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_960,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_961,Y,0.70291,1.83659,1.92513,1.22222,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_962,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_963,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_964,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_965,Y,0.41295,1.6158,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_966,Y,0.30184,1.6158,1.92513,1.62329,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_967,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_968,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_969,Y,0.44018,1.68498,1.92513,1.48495,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_970,Y,0.42404,1.76525,1.92513,1.50109,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_971,Y,0.52406,1.65774,1.92513,1.40107,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_972,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_973,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_974,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_975,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_976,Y,0.566,1.65774,1.92513,1.35913,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_977,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_978,Y,0.42404,1.76525,1.92513,1.50109,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_979,Y,0.30184,1.6158,1.92513,1.62329,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_980,Y,0.2599,1.6158,1.92513,1.66523,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_981,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_982,Y,0.41295,1.65774,1.92513,1.51218,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_983,Y,0.53515,1.69607,1.92513,1.38998,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_984,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_985,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_986,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_987,Y,0.30296,1.52751,1.92513,1.62217,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_988,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_989,Y,0.2599,1.68498,1.92513,1.66523,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_990,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_991,Y,0.53515,1.69607,1.92513,1.38998,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_992,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_993,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_994,Y,0.21796,1.68498,1.92513,1.70717,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_995,Y,0.45601,1.56945,1.92513,1.46912,4,4,10,0.84125
mask1242,Maskelynes,Austronesian,mask1242_996,Y,0.27099,1.76525,1.92513,1.65414,4,4,12,0.84125
mask1242,Maskelynes,Austronesian,mask1242_997,Y,0.38211,1.76525,1.92513,1.54302,4,4,11,0.84125
mask1242,Maskelynes,Austronesian,mask1242_998,Y,0.49795,1.50027,1.92513,1.42718,4,4,9,0.84125
mask1242,Maskelynes,Austronesian,mask1242_999,Y,0.37101,1.6158,1.92513,1.55412,4,4,10,0.84125
neng1238,Nengone,Austronesian,neng1238_0,Y,0.49985,1.50134,2.45321,1.95336,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_1,Y,0.39573,1.2274,2.45321,2.05748,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_2,Y,0.42949,1.36312,2.45321,2.02372,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_3,Y,0.40041,1.1337,2.45321,2.0528,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_4,Y,0.6145,1.27187,2.45321,1.83871,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_5,Y,0.55045,1.36312,2.45321,1.90276,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_6,Y,0.51377,1.43877,2.45321,1.93944,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_7,Y,0.33467,1.40759,2.45321,2.11854,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_8,Y,0.55551,1.36312,2.45321,1.8977,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_9,Y,0.36163,1.36312,2.45321,2.09158,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_10,Y,0.44234,1.43877,2.45321,2.01087,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_11,Y,0.35548,1.49626,2.45321,2.09773,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_12,Y,0.4402,1.27187,2.45321,2.01301,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_13,Y,0.41389,1.49626,2.45321,2.03932,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_14,Y,0.45322,1.2274,2.45321,1.99999,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_15,Y,0.48532,1.49626,2.45321,1.96789,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_16,Y,0.37557,1.30563,2.45321,2.07764,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_17,Y,0.32787,1.27187,2.45321,2.12534,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_18,Y,0.29799,1.43877,2.45321,2.15522,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_19,Y,0.47396,1.36312,2.45321,1.97925,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_20,Y,0.62188,1.40759,2.45321,1.83133,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_21,Y,0.34504,1.30563,2.45321,2.10817,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_22,Y,0.45057,1.36312,2.45321,2.00264,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_23,Y,0.36877,1.27187,2.45321,2.08444,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_24,Y,0.50449,1.36312,2.45321,1.94872,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_25,Y,0.38063,1.36312,2.45321,2.07258,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_26,Y,0.35997,1.37091,2.45321,2.09324,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_27,Y,0.29799,1.43877,2.45321,2.15522,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_28,Y,0.51377,1.43877,2.45321,1.93944,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_29,Y,0.37707,1.30563,2.45321,2.07614,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_30,Y,0.42949,1.36312,2.45321,2.02372,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_31,Y,0.37383,1.2274,2.45321,2.07938,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_32,Y,0.49477,1.49626,2.45321,1.95844,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_33,Y,0.46508,1.36312,2.45321,1.98813,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_34,Y,0.36877,1.27187,2.45321,2.08444,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_35,Y,0.42949,1.36312,2.45321,2.02372,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_36,Y,0.33467,1.40759,2.45321,2.11854,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_37,Y,0.36877,1.27187,2.45321,2.08444,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_38,Y,0.36255,1.30563,2.45321,2.09066,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_39,Y,0.32314,1.30563,2.45321,2.13007,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_40,Y,0.55759,1.27187,2.45321,1.89562,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_41,Y,0.3243,1.2274,2.45321,2.12891,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_42,Y,0.48973,1.27187,2.45321,1.96348,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_43,Y,0.45538,1.5692,2.45321,1.99783,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_44,Y,0.39573,1.27187,2.45321,2.05748,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_45,Y,0.33467,1.40759,2.45321,2.11854,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_46,Y,0.32495,1.49626,2.45321,2.12826,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_47,Y,0.69331,1.40759,2.45321,1.7599,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_48,Y,0.26324,1.30563,2.45321,2.18997,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_49,Y,0.44169,1.2274,2.45321,2.01152,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_50,Y,0.41647,1.30563,2.45321,2.03674,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_51,Y,0.46359,1.2274,2.45321,1.98962,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_52,Y,0.37702,1.1337,2.45321,2.07619,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_53,Y,0.40253,1.36312,2.45321,2.05068,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_54,Y,0.40253,1.36312,2.45321,2.05068,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_55,Y,0.48973,1.27187,2.45321,1.96348,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_56,Y,0.52557,1.27187,2.45321,1.92764,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_57,Y,0.3311,1.36312,2.45321,2.12211,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_58,Y,0.36163,1.36312,2.45321,2.09158,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_59,Y,0.41032,1.43877,2.45321,2.04289,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_60,Y,0.55933,1.30563,2.45321,1.89388,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_61,Y,0.53063,1.27187,2.45321,1.92258,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_62,Y,0.50598,1.36312,2.45321,1.94723,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_63,Y,0.48175,1.43877,2.45321,1.97146,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_64,Y,0.48973,1.27187,2.45321,1.96348,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_65,Y,0.58247,1.36312,2.45321,1.87074,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_66,Y,0.47753,1.36312,2.45321,1.97568,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_67,Y,0.45479,1.49626,2.45321,1.99842,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_68,Y,0.49861,1.2274,2.45321,1.9546,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_69,Y,0.30414,1.30563,2.45321,2.14907,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_70,Y,0.44488,1.1337,2.45321,2.00833,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_71,Y,0.36163,1.36312,2.45321,2.09158,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_72,Y,0.41324,1.2274,2.45321,2.03997,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_73,Y,0.36081,1.2274,2.45321,2.0924,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_74,Y,0.6145,1.27187,2.45321,1.83871,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_75,Y,0.45122,1.43877,2.45321,2.00199,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_76,Y,0.50449,1.36312,2.45321,1.94872,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_77,Y,0.36942,1.43877,2.45321,2.08379,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_78,Y,0.41116,1.36312,2.45321,2.04205,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_79,Y,0.62188,1.40759,2.45321,1.83133,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_80,Y,0.40967,1.27187,2.45321,2.04354,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_81,Y,0.40253,1.36312,2.45321,2.05068,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_82,Y,0.28075,1.30563,2.45321,2.17246,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_83,Y,0.40547,1.1337,2.45321,2.04774,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_84,Y,0.38628,1.27187,2.45321,2.06693,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_85,Y,0.40966,1.36312,2.45321,2.04355,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_86,Y,0.36989,1.1337,2.45321,2.08332,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_87,Y,0.43306,1.36312,2.45321,2.02015,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_88,Y,0.40041,1.1337,2.45321,2.0528,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_89,Y,0.49122,1.2274,2.45321,1.96199,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_90,Y,0.4503,1.49626,2.45321,2.00291,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_91,Y,0.50871,1.43877,2.45321,1.9445,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_92,Y,0.3652,1.2274,2.45321,2.08801,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_93,Y,0.5629,1.36312,2.45321,1.89031,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_94,Y,0.4061,1.40759,2.45321,2.04711,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_95,Y,0.39573,1.2274,2.45321,2.05748,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_96,Y,0.42361,1.40759,2.45321,2.0296,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_97,Y,0.40967,1.27187,2.45321,2.04354,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_98,Y,0.48681,1.49626,2.45321,1.9664,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_99,Y,0.42949,1.40759,2.45321,2.02372,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_100,Y,0.3311,1.36312,2.45321,2.12211,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_101,Y,0.40253,1.36312,2.45321,2.05068,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_102,Y,0.35218,1.30563,2.45321,2.10103,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_103,Y,0.39573,1.2274,2.45321,2.05748,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_104,Y,0.50598,1.36312,2.45321,1.94723,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_105,Y,0.57741,1.36312,2.45321,1.8758,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_106,Y,0.42269,1.2274,2.45321,2.03052,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_107,Y,0.41473,1.2274,2.45321,2.03848,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_108,Y,0.49861,1.2274,2.45321,1.9546,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_109,Y,0.36585,1.49626,2.45321,2.08736,5,6,15,0.69802
neng1238,Nengone,Austronesian,neng1238_110,Y,0.50598,1.36312,2.45321,1.94723,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_111,Y,0.46828,1.1337,2.45321,1.98493,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_112,Y,0.33824,1.27187,2.45321,2.11497,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_113,Y,0.45645,1.36312,2.45321,1.99676,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_114,Y,0.32898,1.1337,2.45321,2.12423,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_115,Y,0.4402,1.27187,2.45321,2.01301,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_116,Y,0.44169,1.2274,2.45321,2.01152,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_117,Y,0.38271,1.2274,2.45321,2.0705,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_118,Y,0.43662,1.40759,2.45321,2.01659,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_119,Y,0.50598,1.36312,2.45321,1.94723,5,6,14,0.69802
neng1238,Nengone,Austronesian,neng1238_120,Y,0.50449,1.36312,2.45321,1.94872,5,6,12,0.69802
neng1238,Nengone,Austronesian,neng1238_121,Y,0.47396,1.30563,2.45321,1.97925,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_122,Y,0.46716,1.2274,2.45321,1.98605,5,6,11,0.69802
neng1238,Nengone,Austronesian,neng1238_123,Y,0.39573,1.27187,2.45321,2.05748,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_124,Y,0.36163,1.36312,2.45321,2.09158,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_125,Y,0.49653,1.40759,2.45321,1.95668,5,6,13,0.69802
neng1238,Nengone,Austronesian,neng1238_126,Y,0.32073,1.36312,2.45321,2.13248,5,6,14,0.69802
