language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
Yamdena,Austronesian,yamd1240,yamd1240_REAL,N,-0.24769000000000008,-0.0,0.569,0.81669,1,6,3
Yami_Tao_,Austronesian,yami1254,yami1254_REAL,N,0.8879400000000001,1.72193,1.75272,0.86478,4,6,8
Zabana_(Kia),Austronesian,zaba1237,zaba1237_REAL,N,0.25163,0.98523,1.25163,1.0,2,6,4
De_kwana_Maquiritari_,Cariban,maqu1238,maqu1238_REAL,N,0.21894999999999998,0.61437,1.97095,1.752,3,6,8
Galibi_Carib,Cariban,gali1262,gali1262_REAL,N,0.8339799999999999,2.79546,2.17095,1.33697,13,6,31
Macushi,Cariban,macu1259,macu1259_REAL,N,0.8558799999999998,0.87951,2.52193,1.66605,4,6,10
Panare,Cariban,enap1235,enap1235_REAL,N,1.0384200000000001,2.24644,2.24644,1.20802,5,6,11
Pemon,Cariban,pemo1248,pemo1248_REAL,N,0.9255599999999997,1.27193,2.52193,1.59637,8,6,18
Waimiri_Atroari,Cariban,waim1253,waim1253_REAL,N,0.9255599999999997,1.02193,2.52193,1.59637,4,6,10
Wai_Wai,Cariban,waiw1244,waiw1244_REAL,N,0.12055000000000016,0.469,2.04145,1.9209,2,6,8
Chenchu,Dravidian,chen1255,chen1255_REAL,N,2.72548,2.72193,2.72548,-0.0,7,6,7
Dandami_Maria,Dravidian,dand1238,dand1238_REAL,N,2.2719300000000002,2.52356,2.92193,0.65,7,6,12
Gondi,Dravidian,gond1265,gond1265_REAL,N,0.0,1.5,1.0,1.0,3,6,6
Kadar,Dravidian,kada1242,kada1242_REAL,N,1.9219300000000001,2.0,2.92193,1.0,4,6,8
Kodava,Dravidian,koda1255,koda1255_REAL,N,2.0068900000000003,2.25163,2.92193,0.91504,6,6,12
Koya,Dravidian,koya1251,koya1251_REAL,N,1.60133,2.56372,2.72193,1.1206,7,6,16
Kui,Dravidian,kuii1252,kuii1252_REAL,N,1.7034200000000002,2.5244,2.92193,1.21851,7,6,16
Kurukh,Dravidian,kuru1302,kuru1302_REAL,N,2.32193,2.0,3.32193,1.0,4,6,8
Kuvi,Dravidian,kuvi1243,kuvi1243_REAL,N,1.2661099999999998,1.83226,2.84644,1.58033,4,6,12
Malapandaram,Dravidian,mala1468,mala1468_REAL,N,2.33697,2.5,2.92193,0.58496,6,6,10
Malayalam,Dravidian,mala1464,mala1464_REAL,N,2.12193,2.0,3.12193,1.0,4,6,8
Northern_Gondi,Dravidian,nort2702,nort2702_REAL,N,1.1219299999999999,1.5,2.12193,1.0,3,6,6
Paliyan,Dravidian,pali1274,pali1274_REAL,N,2.0068900000000003,2.25163,2.92193,0.91504,6,6,12
Tamil,Dravidian,tami1289,tami1289_REAL,N,2.44223,3.82193,3.12193,0.6797,15,6,24
Telugu,Dravidian,telu1262,telu1262_REAL,N,1.0979299999999999,2.36096,2.52193,1.424,6,6,16
Toda,Dravidian,toda1252,toda1252_REAL,N,0.9922300000000002,1.02193,2.92193,1.9297,4,6,12
Yerukula,Dravidian,yeru1240,yeru1240_REAL,N,1.75,1.52193,2.75,1.0,3,6,6
Albanian,Indo-European,alba1267,alba1267_REAL,N,0.9255599999999997,1.92193,2.52193,1.59637,6,6,16
Albanian_Tosk_,Indo-European,tosk1239,tosk1239_REAL,N,0.9255599999999997,1.02193,2.52193,1.59637,4,6,10
Ancient_Greek,Indo-European,anci1242,anci1242_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Armenian,Indo-European,nucl1235,nucl1235_REAL,N,2.2588999999999997,3.32193,2.52193,0.26303,10,6,12
Assamese,Indo-European,assa1263,assa1263_REAL,N,1.6818899999999999,2.08496,2.72193,1.04004,5,6,11
Avestan,Indo-European,aves1237,aves1237_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Balochi,Indo-European,balo1260,balo1260_REAL,N,1.2244,1.22439,2.28104,1.05664,3,6,5
Belarusian,Indo-European,bela1254,bela1254_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Bengali,Indo-European,beng1280,beng1280_REAL,N,2.4589,3.72193,2.72193,0.26303,14,6,18
Bihari,Indo-European,biha1245,biha1245_REAL,N,1.32193,1.0,2.32193,1.0,2,6,4
Boers,Indo-European,afri1274,afri1274_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Breton,Indo-European,bret1244,bret1244_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Bulgarian,Indo-European,bulg1262,bulg1262_REAL,N,0.9255599999999997,1.92193,2.52193,1.59637,6,6,16
Central_Kurdish,Indo-European,cent1972,cent1972_REAL,N,1.8588999999999998,2.12193,2.12193,0.26303,5,6,7
Chavacano,Indo-European,chav1241,chav1241_REAL,N,0.7881199999999999,1.8495,1.72193,0.93381,6,6,12
Cornish,Indo-European,corn1251,corn1251_REAL,N,0.98496,1.58496,1.72193,0.73697,3,6,5
Czech,Indo-European,czec1258,czec1258_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Danish,Indo-European,dani1285,dani1285_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Dari,Indo-European,dari1249,dari1249_REAL,N,2.2588999999999997,3.32193,2.52193,0.26303,10,6,12
Dutch,Indo-European,dutc1256,dutc1256_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Eastern_Armenian,Indo-European,east2283,east2283_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Eastern_Pahari_Nepali_,Indo-European,east1436,east1436_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Eastern_Yiddish,Indo-European,east2295,east2295_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
English,Indo-European,stan1293,stan1293_REAL,N,0.7881199999999999,0.85579,1.72193,0.93381,3,6,6
Frisian,Indo-European,fris1239,fris1239_REAL,N,0.7881199999999999,1.8495,1.72193,0.93381,6,6,12
German,Indo-European,stan1295,stan1295_REAL,N,0.7881199999999999,1.6763,1.72193,0.93381,4,6,8
Gothic,Indo-European,goth1244,goth1244_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Gujarati,Indo-European,guja1252,guja1252_REAL,N,2.29223,3.52193,2.72193,0.4297,12,6,18
Hindi,Indo-European,hind1269,hind1269_REAL,N,2.29223,3.52193,2.72193,0.4297,12,6,18
Hittite,Indo-European,hitt1242,hitt1242_REAL,N,1.63451,1.35678,1.5,-0.13451,4,6,5
Icelandic,Indo-European,icel1247,icel1247_REAL,N,0.9255599999999997,0.92193,2.52193,1.59637,3,6,8
Irish,Indo-European,iris1253,iris1253_REAL,N,0.9255599999999997,0.92193,2.52193,1.59637,3,6,8
Italian,Indo-European,ital1282,ital1282_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Jamaican_Creole,Indo-European,jama1262,jama1262_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Judeo_Tat,Indo-European,jude1256,jude1256_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Kashmiri,Indo-European,kash1277,kash1277_REAL,N,2.2588999999999997,3.32193,2.52193,0.26303,10,6,12
Kriol_Roper_River,Indo-European,krio1252,krio1252_REAL,N,0.30774999999999997,0.83064,1.97095,1.6632,3,6,8
Kristang_(Malacca_Creole_Portugese),Indo-European,mala1533,mala1533_REAL,N,0.7881199999999999,1.74694,1.72193,0.93381,5,6,10
Kumaoni,Indo-European,kuma1273,kuma1273_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,13
Lahnda,Indo-European,lahn1241,lahn1241_REAL,N,2.25,2.52193,2.25,-0.0,6,6,7
Latin,Indo-European,lati1261,lati1261_REAL,N,0.8924699999999999,1.8495,2.52193,1.62946,6,6,16
Latin,Indo-European,lati1261a,lati1261a_REAL,N,2.26822,2.52193,2.52399,0.25577,6,6,8
Latvian,Indo-European,latv1249,latv1249_REAL,N,0.8922300000000001,1.92193,2.32193,1.4297,6,6,16
Lithuanian,Indo-European,lith1251,lith1251_REAL,N,0.89599,2.04644,1.72193,0.82594,5,6,9
Luxembourgish,Indo-European,luxe1241,luxe1241_REAL,N,0.79223,0.92193,1.72193,0.9297,3,6,6
Macedonian,Indo-European,mace1250,mace1250_REAL,N,0.8588999999999998,1.92193,2.12193,1.26303,6,6,14
Mahasu_Pahari,Indo-European,maha1287,maha1287_REAL,N,1.5219299999999998,1.5,2.52193,1.0,3,6,6
Maithili,Indo-European,mait1250,mait1250_REAL,N,2.2588999999999997,3.52193,2.52193,0.26303,12,6,16
Marathi,Indo-European,mara1378,mara1378_REAL,N,2.2588999999999997,3.52193,2.52193,0.26303,12,6,16
Marwari_India_,Indo-European,marw1260,marw1260_REAL,N,2.13714,2.95021,2.72193,0.58479,8,6,13
Middle_English,Indo-European,midd1317,midd1317_REAL,N,1.1369699999999998,2.0,1.72193,0.58496,4,6,6
Middle_High_German,Indo-European,midd1343,midd1343_REAL,N,2.15936,2.23593,2.52193,0.36257,5,6,7
Modern_Greek,Indo-European,mode1248,mode1248_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Modern_Welsh,Indo-European,wels1247,wels1247_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Negerhollands,Indo-European,nege1244,nege1244_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Nepali,Indo-European,nepa1254,nepa1254_REAL,N,2.26985,2.52164,2.92193,0.65208,6,6,10
Northern_Kurdish,Indo-European,nort2641,nort2641_REAL,N,2.2588999999999997,3.32193,2.52193,0.26303,10,6,12
Norwegian_Bokmål,Indo-European,norw1259,norw1259_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Old_Church_Slavonic,Indo-European,chur1257,chur1257_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Old_English_ca_450_1100_,Indo-European,olde1238,olde1238_REAL,N,1.7574799999999997,1.93626,2.52193,0.76445,4,6,8
Old_Irish,Indo-European,oldi1245,oldi1245_REAL,N,1.9369699999999996,2.0,2.52193,0.58496,4,6,6
Old_Norse,Indo-European,oldn1244,oldn1244_REAL,N,2.10689,2.58496,2.52193,0.41504,6,6,8
Old_Prussian,Indo-European,prus1238,prus1238_REAL,N,0.9182999999999999,1.0,1.9183,1.0,2,6,4
Old_Russian,Indo-European,oldr1238,oldr1238_REAL,N,1.0,2.0,2.0,1.0,4,6,8
Old_Welsh,Indo-European,oldw1239,oldw1239_REAL,N,0.76303,1.58496,1.5,0.73697,3,6,5
Oriya,Indo-European,oriy1255,oriy1255_REAL,N,2.4463,3.61635,2.72193,0.27563,13,6,17
Ossetian,Indo-European,osse1243,osse1243_REAL,N,1.92556,2.12193,2.52193,0.59637,5,6,8
Ossetic,Indo-European,osse1245,osse1245_REAL,N,0.0,1.0,1.0,1.0,2,6,4
Panjabi,Indo-European,panj1256,panj1256_REAL,N,2.12556,3.32193,2.72193,0.59637,11,6,18
Pashto,Indo-European,pash1269,pash1269_REAL,N,1.3588999999999998,2.92193,2.12193,0.76303,9,6,16
Polish,Indo-European,poli1260,poli1260_REAL,N,2.2588999999999997,3.32193,2.52193,0.26303,10,6,12
Portuguese,Indo-European,port1283,port1283_REAL,N,0.72193,1.0,1.72193,1.0,2,6,4
Romanian,Indo-European,roma1327,roma1327_REAL,N,0.79223,1.92193,1.72193,0.9297,6,6,12
Russian,Indo-European,russ1263,russ1263_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Russian,Indo-European,russ1263a,russ1263a_REAL,N,0.7881199999999999,1.6763,1.72193,0.93381,4,6,8
Sanskrit,Indo-European,sans1269,sans1269_REAL,N,2.10986,3.2854,2.52193,0.41207,11,6,16
Sardinian,Indo-European,sard1257,sard1257_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Saterfriesisch,Indo-European,sate1242,sate1242_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Serbocroation,Indo-European,sout1528,sout1528_REAL,N,1.3997499999999998,2.37095,2.12193,0.72218,6,6,10
Serbs,Indo-European,serb1264,serb1264_REAL,N,0.8588999999999998,1.72193,2.12193,1.26303,4,6,10
Sindhi,Indo-European,sind1272,sind1272_REAL,N,2.29223,3.52193,2.72193,0.4297,12,6,18
Sinhala,Indo-European,sinh1246,sinh1246_REAL,N,1.9568899999999998,2.25163,3.12193,1.16504,6,6,14
Slovakian,Indo-European,slov1269,slov1269_REAL,N,0.8588999999999998,1.72193,2.12193,1.26303,4,6,10
Slovenian,Indo-European,slov1268,slov1268_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Standard_Catalan,Indo-European,stan1289,stan1289_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Standard_French,Indo-European,stan1290,stan1290_REAL,N,0.7881199999999999,1.8495,1.72193,0.93381,6,6,12
Standard_Spanish,Indo-European,stan1288,stan1288_REAL,N,0.79223,1.92193,1.72193,0.9297,6,6,12
Swedish,Indo-European,swed1254,swed1254_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Tajik,Indo-European,taji1245,taji1245_REAL,N,1.25,2.0,2.25,1.0,4,6,8
Tokharian_A,Indo-European,tokh1242,tokh1242_REAL,N,0.0,1.0,1.0,1.0,2,6,4
Tokharian_B,Indo-European,tokh1243,tokh1243_REAL,N,0.0,1.0,1.0,1.0,2,6,4
Tok_Pisin,Indo-European,tokp1240,tokp1240_REAL,N,0.98304,1.56557,1.97095,0.98791,3,6,6
Torres_Strait_Creole_(Broken),Indo-European,torr1261,torr1261_REAL,N,0.6169800000000003,1.6763,2.24644,1.62946,4,6,12
Ukrainian,Indo-European,ukra1253,ukra1253_REAL,N,1.3332099999999998,1.81128,2.52193,1.18872,4,6,8
Urdu,Indo-European,urdu1245,urdu1245_REAL,N,2.29223,3.52193,2.72193,0.4297,12,6,18
Vlax_Romani,Indo-European,vlax1238,vlax1238_REAL,N,0.79223,1.72193,1.72193,0.9297,4,6,8
Wallon,Indo-European,wall1255,wall1255_REAL,N,0.8463100000000001,1.72193,2.04644,1.20013,4,6,10
Western_Armenian,Indo-European,homs1234,homs1234_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Western_Farsi,Indo-European,west2369,west2369_REAL,N,2.26822,3.52193,2.52399,0.25577,12,6,16
Western_Panjabi,Indo-European,west2386,west2386_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Aghul,Nakh-Daghestanian,aghu1253,aghu1253_REAL,N,0.79223,1.02193,1.72193,0.9297,4,6,8
Akhvakh_Northern_Akhvakh_,Nakh-Daghestanian,akhv1239,akhv1239_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Andi,Nakh-Daghestanian,andi1255,andi1255_REAL,N,1.0152099999999997,1.39176,2.52193,1.50672,6,6,13
Archi,Nakh-Daghestanian,arch1244,arch1244_REAL,N,0.9255599999999997,1.92193,2.52193,1.59637,6,6,16
Avar_Ancux_,Nakh-Daghestanian,ancu1238,ancu1238_REAL,N,0.9588999999999999,1.12193,2.72193,1.76303,5,6,13
Avar_Andalal_,Nakh-Daghestanian,anda1281,anda1281_REAL,N,1.0152099999999997,1.39176,2.52193,1.50672,6,6,13
Avar,Nakh-Daghestanian,avar1256,avar1256_REAL,N,0.9588999999999999,1.12193,2.72193,1.76303,5,6,13
Avar_Batlux_,Nakh-Daghestanian,batl1238,batl1238_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Avar_Hid_dialect_,Nakh-Daghestanian,hidd1238,hidd1238_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Avaz_Khunzakh_,Nakh-Daghestanian,kunz1243,kunz1243_REAL,N,0.8588999999999998,1.12193,2.12193,1.26303,5,6,11
Bahvalal,Nakh-Daghestanian,bagv1239,bagv1239_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Bats_Tsova_Tush_,Nakh-Daghestanian,bats1242,bats1242_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Bezhta,Nakh-Daghestanian,bezh1248,bezh1248_REAL,N,0.9255599999999997,1.92193,2.52193,1.59637,6,6,16
Budukh,Nakh-Daghestanian,budu1248,budu1248_REAL,N,0.5266299999999997,0.84758,2.52193,1.9953,4,6,12
Chamalal,Nakh-Daghestanian,cham1309,cham1309_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Chamalal_Gigatli_,Nakh-Daghestanian,giga1238,giga1238_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Dargwa_Chirag_,Nakh-Daghestanian,chir1284,chir1284_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Dargwa_Itsari_,Nakh-Daghestanian,itsa1239,itsa1239_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Godoberi,Nakh-Daghestanian,ghod1238,ghod1238_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Hinuq,Nakh-Daghestanian,hinu1240,hinu1240_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Hunzib,Nakh-Daghestanian,hunz1247,hunz1247_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Ingush,Nakh-Daghestanian,ingu1240,ingu1240_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Inxokvari,Nakh-Daghestanian,inxo1238,inxo1238_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Rutul,Nakh-Daghestanian,shin1265,shin1265_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
East_Kewa,Nuclear Trans New Guinea,east2516,east2516_REAL,N,1.6052699999999998,1.30617,2.52193,0.91666,4,6,8
Erave_(South_Kewa),Nuclear Trans New Guinea,erav1244,erav1244_REAL,N,1.6052699999999998,1.30617,2.52193,0.91666,4,6,8
Kalam,Nuclear Trans New Guinea,kala1397,kala1397_REAL,N,1.5881199999999998,2.67002,2.52193,0.93381,8,6,16
Komba,Nuclear Trans New Guinea,komb1273,komb1273_REAL,N,1.03714,1.74694,1.97095,0.93381,5,6,10
Ku_Waru,Nuclear Trans New Guinea,boun1245,boun1245_REAL,N,0.97095,0.98523,1.97095,1.0,2,6,4
Kyaka,Nuclear Trans New Guinea,kyak1244,kyak1244_REAL,N,0.84029,2.1572,2.12193,1.28164,6,6,15
Proto_Sogeram,Nuclear Trans New Guinea,soge1235,soge1235_REAL,N,1.36283,1.75803,2.25,0.88717,4,6,9
West_Kewa,Nuclear Trans New Guinea,west2599,west2599_REAL,N,1.6052699999999998,1.30617,2.52193,0.91666,4,6,8
Abui,Other,abui1241,abui1241_REAL,N,2.32193,1.95021,3.32193,1.0,4,6,8
Achuar,Other,achu1249,achu1249_REAL,N,-0.3297,-0.0,0.92193,1.25163,1,6,3
Adang,Other,adan1251,adan1251_REAL,N,0.6835499999999999,2.58262,2.12193,1.43838,12,6,18
Agob-Ende-Kawam,Other,agob1244,agob1244_REAL,N,1.3685200000000002,0.9183,2.36852,1.0,2,6,4
Aguaruna,Other,agua1253,agua1253_REAL,N,0.79223,0.92193,2.72193,1.9297,3,6,12
Alamblak,Other,alam1246,alam1246_REAL,N,1.44644,2.23593,2.44644,1.0,5,6,10
Amanab,Other,aman1265,aman1265_REAL,N,1.1191900000000001,2.15363,2.92193,1.80274,5,6,22
Angaite,Other,anga1316,anga1316_REAL,N,1.2464400000000002,-0.0,2.24644,1.0,1,6,2
ASF_Auslan,Other,aust1271,aust1271_REAL,N,0.7881199999999999,0.85579,1.72193,0.93381,3,6,6
Atsugewi,Other,atsu1245,atsu1245_REAL,N,0.7699299999999998,0.61437,2.52193,1.752,3,6,8
Au,Other,auuu1241,auuu1241_REAL,N,0.64306,0.92643,2.44644,1.80338,4,6,11
Awa,Other,imbo1238,imbo1238_REAL,N,0.0,1.84237,1.0,1.0,4,6,8
Awiakay,Other,awia1234,awia1234_REAL,N,1.3537899999999998,2.84222,3.12193,1.76814,8,6,30
Ayoreo,Other,ayor1240,ayor1240_REAL,N,0.6047599999999997,1.69546,2.52193,1.91717,5,6,16
Bardi,Other,bard1254,bard1254_REAL,N,0.97095,1.37878,1.97095,1.0,3,6,6
Bari,Other,bari1297,bari1297_REAL,N,0.9255599999999997,0.92193,2.52193,1.59637,3,6,8
Baruya,Other,baru1267,baru1267_REAL,N,1.2464400000000002,1.37878,2.24644,1.0,3,6,6
Basque,Other,basq1248,basq1248_REAL,N,0.9255599999999997,0.92193,2.52193,1.59637,3,6,8
Basque,Other,west1508,west1508_REAL,N,0.79223,2.02193,1.72193,0.9297,8,6,16
Berik,Other,beri1254,beri1254_REAL,N,0.4854799999999999,0.98523,1.48548,1.0,2,6,4
Bilua,Other,bilu1245,bilu1245_REAL,N,0.20384000000000002,0.85579,1.48548,1.28164,3,6,7
Bininj_Kun-wok,Other,gunw1252,gunw1252_REAL,N,1.2464400000000002,0.81128,2.24644,1.0,2,6,4
Blagar,Other,blag1240,blag1240_REAL,N,0.90169,1.97583,1.56128,0.65959,4,6,6
Buin,Other,buin1247,buin1247_REAL,N,1.05429,2.52356,1.97095,0.91666,7,6,14
Cayubaba,Other,cayu1262,cayu1262_REAL,N,2.32193,1.45678,1.0,-1.32193,5,6,6
Central_Aymara,Other,cent2142,cent2142_REAL,N,2.32193,1.12193,1.0,-1.32193,5,6,8
Cha_palaa,Other,chac1249,chac1249_REAL,N,1.5219299999999998,2.0,2.52193,1.0,4,6,8
Chimariko,Other,chim1301,chim1301_REAL,N,0.8195199999999998,0.77424,2.12193,1.30241,3,6,7
Chipaya,Other,chip1262,chip1262_REAL,N,0.0,1.5,1.0,1.0,3,6,6
Chiricahua,Other,mesc1238,mesc1238_REAL,N,-0.0354000000000001,1.36096,1.72193,1.75733,3,6,9
Cocopa,Other,coco1261,coco1261_REAL,N,1.1706599999999998,2.36258,3.02193,1.85127,6,6,23
Cofan,Other,cofa1242,cofa1242_REAL,N,3.16993,0.61437,1.0,-2.16993,3,6,4
Copper_Inuit,Other,copp1244,copp1244_REAL,N,0.6589,2.02193,0.92193,0.26303,8,6,14
Cruzeño,Other,cruz1243,cruz1243_REAL,N,0.0,1.95021,1.0,1.0,4,6,8
Cubeo,Other,cube1242,cube1242_REAL,N,0.5,2.0,1.5,1.0,4,6,8
Cusco_Quechua,Other,cusc1236,cusc1236_REAL,N,1.9641499999999998,2.53935,2.55034,0.58619,8,6,16
Dalabon,Other,ngal1292,ngal1292_REAL,N,1.40869,1.44882,2.40869,1.0,3,6,6
Daribi,Other,dadi1250,dadi1250_REAL,N,0.98304,1.56557,1.97095,0.98791,3,6,6
Degexit_an,Other,dege1248,dege1248_REAL,N,0.0,1.0,1.0,1.0,2,6,4
DeneTha_South_Slavey_,Other,sout2959,sout2959_REAL,N,0.8588999999999998,1.12193,2.12193,1.26303,5,6,11
Dene_Suliné,Other,chip1261,chip1261_REAL,N,0.7881199999999999,1.02899,1.72193,0.93381,5,6,10
Dogrib,Other,dogr1252,dogr1252_REAL,N,0.72193,1.95021,0.72193,-0.0,4,6,4
Doutai,Other,dout1240,dout1240_REAL,N,0.10044999999999993,1.93768,1.48548,1.38503,4,6,11
Duna,Other,duna1248,duna1248_REAL,N,0.98364,1.84594,1.97095,0.98731,4,6,8
Délįne,Other,nort2942,nort2942_REAL,N,0.8152599999999999,1.64189,2.52193,1.70667,5,6,14
Edopi,Other,edop1238,edop1238_REAL,N,0.5242600000000002,2.15363,1.68548,1.16122,5,6,11
Eipo,Other,eipo1242,eipo1242_REAL,N,1.8343700000000003,3.49053,2.24644,0.41207,13,6,18
Ekari,Other,ekar1243,ekar1243_REAL,N,1.5219299999999998,1.37878,2.52193,1.0,3,6,6
Elamite,Other,elam1244,elam1244_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Ende_(Papua_New_Guinea),Other,ende1235,ende1235_REAL,N,0.9471900000000002,1.02899,2.94145,1.99426,5,6,15
Epena,Other,epen1239,epen1239_REAL,N,0.0,2.0,1.0,1.0,4,6,8
Eyak,Other,eyak1241,eyak1241_REAL,N,1.5219299999999998,1.25163,2.52193,1.0,3,6,6
Foi,Other,foii1241,foii1241_REAL,N,1.9505,1.37878,2.52193,0.57143,3,6,4
Fore,Other,fore1270,fore1270_REAL,N,1.2464400000000002,2.23593,2.24644,1.0,5,6,10
Galeia_A,Other,gale1259,gale1259_REAL,N,1.47878,1.92193,1.37878,-0.1,6,6,9
Ganggalida,Other,gang1267,gang1267_REAL,N,1.33935,2.12809,2.33935,1.0,5,6,10
Gimi,Other,gimi1243,gimi1243_REAL,N,0.45691000000000015,1.50955,1.35678,0.89987,5,6,11
Grand_Valley_Dani,Other,lowe1415,lowe1415_REAL,N,0.4854799999999999,1.6645,1.48548,1.0,4,6,8
Gui_(Gwi),Other,gwii1239,gwii1239_REAL,N,1.4611300000000003,2.19806,2.37095,0.90982,6,6,11
Gününa_Küne,Other,puel1244,puel1244_REAL,N,0.9255599999999997,1.02193,2.52193,1.59637,4,6,10
Hewa,Other,hewa1241,hewa1241_REAL,N,0.98304,1.56557,1.97095,0.98791,3,6,6
Hoti_Yuwana_,Other,yuwa1244,yuwa1244_REAL,N,0.5,2.0,1.5,1.0,4,6,8
Huli,Other,huli1244,huli1244_REAL,N,0.8930999999999998,1.84594,2.52193,1.62883,4,6,14
Hunza,Other,hunz1248,hunz1248_REAL,N,-0.3297,-0.0,0.92193,1.25163,1,6,3
Hupa,Other,hupa1239,hupa1239_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
I'saka_(Krisa),Other,kris1246,kris1246_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Iau,Other,iauu1242,iauu1242_REAL,N,0.02134999999999998,2.51137,1.48548,1.46413,6,6,18
Idi,Other,nucl1597,nucl1597_REAL,N,1.9219300000000001,0.98523,2.92193,1.0,2,6,4
Inanwatan_(Suabo),Other,inan1242,inan1242_REAL,N,0.6138299999999999,2.17574,1.53049,0.91666,6,6,12
Isirawa,Other,isir1237,isir1237_REAL,N,1.5321699999999998,1.85917,3.12193,1.58976,4,6,11
Itonama,Other,iton1250,iton1250_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Iwam,Other,iwam1256,iwam1256_REAL,N,1.5219299999999998,2.23593,2.52193,1.0,5,6,10
Iyojwa_ja_Chorote,Other,iyoj1235,iyoj1235_REAL,N,3.16993,0.61437,1.5,-1.66993,3,6,6
Japanese,Other,nucl1643,nucl1643_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Jicarilla,Other,jica1244,jica1244_REAL,N,1.1217500000000002,2.24644,2.24644,1.12469,5,6,11
Jingulu,Other,djin1251,djin1251_REAL,N,1.44644,1.95021,2.44644,1.0,4,6,8
Kalamang,Other,kara1499,kara1499_REAL,N,1.68754,2.41361,3.28418,1.59664,10,6,26
Kamang,Other,kama1365,kama1365_REAL,N,1.6936700000000002,3.07415,2.92193,1.22826,9,6,21
Kamano,Other,kama1370,kama1370_REAL,N,1.2147599999999998,1.1673,1.87095,0.65619,4,6,8
Karok,Other,karo1304,karo1304_REAL,N,1.5219299999999998,2.0,2.52193,1.0,4,6,8
Kashaya,Other,kash1280,kash1280_REAL,N,0.35141,1.99855,2.92193,2.57052,4,6,24
Kaure,Other,kaur1271,kaur1271_REAL,N,1.72193,1.95021,2.72193,1.0,4,6,8
Kayardild,Other,kaya1318,kaya1318_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Kemiju_(Jate),Other,keya1238,keya1238_REAL,N,1.2147599999999998,1.1673,1.87095,0.65619,4,6,8
Kemtuik,Other,kemt1242,kemt1242_REAL,N,1.8072100000000002,2.75025,2.92193,1.11472,8,6,17
